League,Date,Get,Pay,Value,Confidence,Patch,Hardcore,Standard
Standard,2022-11-12,Charged Compass,Chaos Orb,5.0,High,3.19,No,Yes
Standard,2022-11-13,Charged Compass,Chaos Orb,14.96683,High,3.19,No,Yes
Standard,2022-11-14,Charged Compass,Chaos Orb,9.62706,High,3.19,No,Yes
Standard,2022-11-15,Charged Compass,Chaos Orb,9.35725,High,3.19,No,Yes
Standard,2022-11-16,Charged Compass,Chaos Orb,9.71827,High,3.19,No,Yes
Standard,2022-11-17,Charged Compass,Chaos Orb,9.00029,High,3.19,No,Yes
Standard,2022-11-18,Charged Compass,Chaos Orb,9.86856,High,3.19,No,Yes
Standard,2022-11-19,Charged Compass,Chaos Orb,9.38462,High,3.19,No,Yes
Standard,2022-11-20,Charged Compass,Chaos Orb,9.69217,High,3.19,No,Yes
Standard,2022-11-21,Charged Compass,Chaos Orb,14.3685,High,3.19,No,Yes
Standard,2022-11-22,Charged Compass,Chaos Orb,10.0,High,3.19,No,Yes
Standard,2022-11-23,Charged Compass,Chaos Orb,12.211,High,3.19,No,Yes
Standard,2022-11-24,Charged Compass,Chaos Orb,14.26316,High,3.19,No,Yes
Standard,2022-11-25,Charged Compass,Chaos Orb,10.0,High,3.19,No,Yes
Standard,2022-11-26,Charged Compass,Chaos Orb,9.33531,High,3.19,No,Yes
Standard,2022-11-27,Charged Compass,Chaos Orb,14.41187,High,3.19,No,Yes
Standard,2022-11-28,Charged Compass,Chaos Orb,19.95,High,3.19,No,Yes
Standard,2022-11-29,Charged Compass,Chaos Orb,16.0,High,3.19,No,Yes
Standard,2022-11-30,Charged Compass,Chaos Orb,10.01,High,3.19,No,Yes
Standard,2022-12-01,Charged Compass,Chaos Orb,9.86065,High,3.19,No,Yes
Standard,2022-12-02,Charged Compass,Chaos Orb,10.0,High,3.19,No,Yes
Standard,2022-12-03,Charged Compass,Chaos Orb,10.0,High,3.19,No,Yes
Standard,2022-12-04,Charged Compass,Chaos Orb,10.0,High,3.19,No,Yes
Standard,2022-12-05,Charged Compass,Chaos Orb,13.52638,High,3.19,No,Yes
Standard,2022-12-06,Charged Compass,Chaos Orb,14.44932,High,3.19,No,Yes
Standard,2022-08-19,Baran's Crest,Chaos Orb,19.3,High,3.19,No,Yes
Standard,2022-08-20,Baran's Crest,Chaos Orb,12.68421,High,3.19,No,Yes
Standard,2022-08-21,Baran's Crest,Chaos Orb,16.26316,High,3.19,No,Yes
Standard,2022-08-22,Baran's Crest,Chaos Orb,15.77778,High,3.19,No,Yes
Standard,2022-08-23,Baran's Crest,Chaos Orb,15.8,High,3.19,No,Yes
Standard,2022-08-24,Baran's Crest,Chaos Orb,15.0,High,3.19,No,Yes
Standard,2022-08-25,Baran's Crest,Chaos Orb,12.77778,High,3.19,No,Yes
Standard,2022-08-26,Baran's Crest,Chaos Orb,15.6,High,3.19,No,Yes
Standard,2022-08-27,Baran's Crest,Chaos Orb,19.1,High,3.19,No,Yes
Standard,2022-08-28,Baran's Crest,Chaos Orb,19.6277,High,3.19,No,Yes
Standard,2022-08-29,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-08-30,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-08-31,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-09-01,Baran's Crest,Chaos Orb,19.1875,High,3.19,No,Yes
Standard,2022-09-02,Baran's Crest,Chaos Orb,19.28548,High,3.19,No,Yes
Standard,2022-09-03,Baran's Crest,Chaos Orb,19.83333,High,3.19,No,Yes
Standard,2022-09-04,Baran's Crest,Chaos Orb,16.10526,High,3.19,No,Yes
Standard,2022-09-05,Baran's Crest,Chaos Orb,19.5,High,3.19,No,Yes
Standard,2022-09-06,Baran's Crest,Chaos Orb,19.95,High,3.19,No,Yes
Standard,2022-09-07,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-09-08,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-09-09,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-09-10,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-09-11,Baran's Crest,Chaos Orb,24.0,High,3.19,No,Yes
Standard,2022-09-12,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-09-13,Baran's Crest,Chaos Orb,20.88889,High,3.19,No,Yes
Standard,2022-09-14,Baran's Crest,Chaos Orb,20.9,High,3.19,No,Yes
Standard,2022-09-15,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-09-16,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-09-17,Baran's Crest,Chaos Orb,21.44107,High,3.19,No,Yes
Standard,2022-09-18,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-09-19,Baran's Crest,Chaos Orb,23.9,High,3.19,No,Yes
Standard,2022-09-20,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-09-21,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-09-22,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-09-23,Baran's Crest,Chaos Orb,21.88235,High,3.19,No,Yes
Standard,2022-09-24,Baran's Crest,Chaos Orb,19.7,High,3.19,No,Yes
Standard,2022-09-25,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-09-26,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-09-27,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-09-28,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-09-29,Baran's Crest,Chaos Orb,19.3,High,3.19,No,Yes
Standard,2022-09-30,Baran's Crest,Chaos Orb,18.93333,High,3.19,No,Yes
Standard,2022-10-01,Baran's Crest,Chaos Orb,17.0,High,3.19,No,Yes
Standard,2022-10-02,Baran's Crest,Chaos Orb,17.0,High,3.19,No,Yes
Standard,2022-10-03,Baran's Crest,Chaos Orb,16.75,High,3.19,No,Yes
Standard,2022-10-04,Baran's Crest,Chaos Orb,15.22222,High,3.19,No,Yes
Standard,2022-10-05,Baran's Crest,Chaos Orb,17.0,High,3.19,No,Yes
Standard,2022-10-06,Baran's Crest,Chaos Orb,16.88235,High,3.19,No,Yes
Standard,2022-10-07,Baran's Crest,Chaos Orb,17.0,High,3.19,No,Yes
Standard,2022-10-08,Baran's Crest,Chaos Orb,16.77778,High,3.19,No,Yes
Standard,2022-10-09,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-10-10,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-10-11,Baran's Crest,Chaos Orb,19.6,High,3.19,No,Yes
Standard,2022-10-12,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-10-13,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-10-14,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-10-15,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-10-16,Baran's Crest,Chaos Orb,22.58333,High,3.19,No,Yes
Standard,2022-10-17,Baran's Crest,Chaos Orb,22.58333,High,3.19,No,Yes
Standard,2022-10-18,Baran's Crest,Chaos Orb,19.97115,High,3.19,No,Yes
Standard,2022-10-19,Baran's Crest,Chaos Orb,19.52632,High,3.19,No,Yes
Standard,2022-10-20,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-10-21,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-10-22,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-10-23,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-10-24,Baran's Crest,Chaos Orb,19.0,High,3.19,No,Yes
Standard,2022-10-25,Baran's Crest,Chaos Orb,19.99375,High,3.19,No,Yes
Standard,2022-10-26,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-10-27,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-10-28,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-10-29,Baran's Crest,Chaos Orb,20.0,High,3.19,No,Yes
Standard,2022-10-30,Baran's Crest,Chaos Orb,18.42105,High,3.19,No,Yes
Standard,2022-10-31,Baran's Crest,Chaos Orb,15.78947,High,3.19,No,Yes
Standard,2022-11-01,Baran's Crest,Chaos Orb,15.89516,High,3.19,No,Yes
Standard,2022-11-02,Baran's Crest,Chaos Orb,18.0,High,3.19,No,Yes
Standard,2022-11-03,Baran's Crest,Chaos Orb,18.36667,High,3.19,No,Yes
Standard,2022-11-04,Baran's Crest,Chaos Orb,18.85058,High,3.19,No,Yes
Standard,2022-11-05,Baran's Crest,Chaos Orb,18.0,High,3.19,No,Yes
Standard,2022-11-06,Baran's Crest,Chaos Orb,17.0,High,3.19,No,Yes
Standard,2022-11-07,Baran's Crest,Chaos Orb,17.0,High,3.19,No,Yes
Standard,2022-11-08,Baran's Crest,Chaos Orb,15.89474,High,3.19,No,Yes
Standard,2022-11-09,Baran's Crest,Chaos Orb,15.0,High,3.19,No,Yes
Standard,2022-11-10,Baran's Crest,Chaos Orb,15.0,High,3.19,No,Yes
Standard,2022-11-11,Baran's Crest,Chaos Orb,15.0,High,3.19,No,Yes
Standard,2022-11-12,Baran's Crest,Chaos Orb,15.0,High,3.19,No,Yes
Standard,2022-11-13,Baran's Crest,Chaos Orb,15.0,High,3.19,No,Yes
Standard,2022-11-14,Baran's Crest,Chaos Orb,16.0,High,3.19,No,Yes
Standard,2022-11-15,Baran's Crest,Chaos Orb,16.47059,High,3.19,No,Yes
Standard,2022-11-16,Baran's Crest,Chaos Orb,15.0,High,3.19,No,Yes
Standard,2022-11-17,Baran's Crest,Chaos Orb,10.0,High,3.19,No,Yes
Standard,2022-11-18,Baran's Crest,Chaos Orb,15.0,High,3.19,No,Yes
Standard,2022-11-19,Baran's Crest,Chaos Orb,11.667,High,3.19,No,Yes
Standard,2022-11-20,Baran's Crest,Chaos Orb,14.17308,High,3.19,No,Yes
Standard,2022-11-21,Baran's Crest,Chaos Orb,15.0,High,3.19,No,Yes
Standard,2022-11-22,Baran's Crest,Chaos Orb,15.0,High,3.19,No,Yes
Standard,2022-11-23,Baran's Crest,Chaos Orb,16.0,High,3.19,No,Yes
Standard,2022-11-24,Baran's Crest,Chaos Orb,16.95677,High,3.19,No,Yes
Standard,2022-11-25,Baran's Crest,Chaos Orb,17.0,High,3.19,No,Yes
Standard,2022-11-26,Baran's Crest,Chaos Orb,15.0,High,3.19,No,Yes
Standard,2022-11-27,Baran's Crest,Chaos Orb,12.51684,High,3.19,No,Yes
Standard,2022-11-28,Baran's Crest,Chaos Orb,12.7146,High,3.19,No,Yes
Standard,2022-11-29,Baran's Crest,Chaos Orb,15.0,High,3.19,No,Yes
Standard,2022-11-30,Baran's Crest,Chaos Orb,15.0,High,3.19,No,Yes
Standard,2022-12-01,Baran's Crest,Chaos Orb,15.0,High,3.19,No,Yes
Standard,2022-12-02,Baran's Crest,Chaos Orb,15.0,High,3.19,No,Yes
Standard,2022-12-03,Baran's Crest,Chaos Orb,14.28312,High,3.19,No,Yes
Standard,2022-12-04,Baran's Crest,Chaos Orb,19.15789,High,3.19,No,Yes
Standard,2022-12-05,Baran's Crest,Chaos Orb,18.16667,High,3.19,No,Yes
Standard,2022-12-06,Baran's Crest,Chaos Orb,7.72017,High,3.19,No,Yes
Standard,2022-08-19,Chaos Orb,Grand Eldritch Ember,0.24035,Medium,3.19,No,Yes
Standard,2022-08-20,Chaos Orb,Grand Eldritch Ember,0.23951,Medium,3.19,No,Yes
Standard,2022-08-21,Chaos Orb,Grand Eldritch Ember,0.23938,Medium,3.19,No,Yes
Standard,2022-08-22,Chaos Orb,Grand Eldritch Ember,0.2375,Medium,3.19,No,Yes
Standard,2022-08-23,Chaos Orb,Grand Eldritch Ember,0.25,Medium,3.19,No,Yes
Standard,2022-08-24,Chaos Orb,Grand Eldritch Ember,0.25,Medium,3.19,No,Yes
Standard,2022-08-25,Chaos Orb,Grand Eldritch Ember,0.25,Medium,3.19,No,Yes
Standard,2022-08-26,Chaos Orb,Grand Eldritch Ember,0.28083,Low,3.19,No,Yes
Standard,2022-08-27,Chaos Orb,Grand Eldritch Ember,0.27823,Low,3.19,No,Yes
Standard,2022-08-28,Chaos Orb,Grand Eldritch Ember,0.28083,Low,3.19,No,Yes
Standard,2022-08-29,Chaos Orb,Grand Eldritch Ember,0.28083,Low,3.19,No,Yes
Standard,2022-08-30,Chaos Orb,Grand Eldritch Ember,0.28083,Low,3.19,No,Yes
Standard,2022-08-31,Chaos Orb,Grand Eldritch Ember,0.28684,Low,3.19,No,Yes
Standard,2022-09-01,Chaos Orb,Grand Eldritch Ember,0.285,Low,3.19,No,Yes
Standard,2022-09-02,Chaos Orb,Grand Eldritch Ember,0.29583,Medium,3.19,No,Yes
Standard,2022-09-03,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-09-04,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-09-05,Chaos Orb,Grand Eldritch Ember,0.2875,Medium,3.19,No,Yes
Standard,2022-09-06,Chaos Orb,Grand Eldritch Ember,0.29167,Medium,3.19,No,Yes
Standard,2022-09-07,Chaos Orb,Grand Eldritch Ember,0.285,Low,3.19,No,Yes
Standard,2022-09-08,Chaos Orb,Grand Eldritch Ember,0.28056,Medium,3.19,No,Yes
Standard,2022-09-09,Chaos Orb,Grand Eldritch Ember,0.28056,Medium,3.19,No,Yes
Standard,2022-09-10,Chaos Orb,Grand Eldritch Ember,0.32083,Medium,3.19,No,Yes
Standard,2022-09-11,Chaos Orb,Grand Eldritch Ember,0.3225,Medium,3.19,No,Yes
Standard,2022-09-12,Chaos Orb,Grand Eldritch Ember,0.3225,Medium,3.19,No,Yes
Standard,2022-09-13,Chaos Orb,Grand Eldritch Ember,0.3265,Medium,3.19,No,Yes
Standard,2022-09-14,Chaos Orb,Grand Eldritch Ember,0.3265,Medium,3.19,No,Yes
Standard,2022-09-15,Chaos Orb,Grand Eldritch Ember,0.33333,Medium,3.19,No,Yes
Standard,2022-09-16,Chaos Orb,Grand Eldritch Ember,0.31228,Medium,3.19,No,Yes
Standard,2022-09-17,Chaos Orb,Grand Eldritch Ember,0.3,Medium,3.19,No,Yes
Standard,2022-09-18,Chaos Orb,Grand Eldritch Ember,0.3,Low,3.19,No,Yes
Standard,2022-09-19,Chaos Orb,Grand Eldritch Ember,0.3,Low,3.19,No,Yes
Standard,2022-09-20,Chaos Orb,Grand Eldritch Ember,0.3,Low,3.19,No,Yes
Standard,2022-09-21,Chaos Orb,Grand Eldritch Ember,0.3,Medium,3.19,No,Yes
Standard,2022-09-22,Chaos Orb,Grand Eldritch Ember,0.314,Low,3.19,No,Yes
Standard,2022-09-23,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-09-24,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-09-25,Chaos Orb,Grand Eldritch Ember,0.33333,Medium,3.19,No,Yes
Standard,2022-09-26,Chaos Orb,Grand Eldritch Ember,0.33333,Medium,3.19,No,Yes
Standard,2022-09-27,Chaos Orb,Grand Eldritch Ember,0.33333,Medium,3.19,No,Yes
Standard,2022-09-28,Chaos Orb,Grand Eldritch Ember,0.33333,Medium,3.19,No,Yes
Standard,2022-09-29,Chaos Orb,Grand Eldritch Ember,0.33333,Medium,3.19,No,Yes
Standard,2022-09-30,Chaos Orb,Grand Eldritch Ember,0.33333,Medium,3.19,No,Yes
Standard,2022-10-01,Chaos Orb,Grand Eldritch Ember,0.33333,Medium,3.19,No,Yes
Standard,2022-10-02,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-10-03,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-10-04,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-10-05,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-10-06,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-10-07,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-10-08,Chaos Orb,Grand Eldritch Ember,0.31122,Low,3.19,No,Yes
Standard,2022-10-09,Chaos Orb,Grand Eldritch Ember,0.315,Medium,3.19,No,Yes
Standard,2022-10-10,Chaos Orb,Grand Eldritch Ember,0.315,Medium,3.19,No,Yes
Standard,2022-10-11,Chaos Orb,Grand Eldritch Ember,0.3,Medium,3.19,No,Yes
Standard,2022-10-12,Chaos Orb,Grand Eldritch Ember,0.3,Medium,3.19,No,Yes
Standard,2022-10-13,Chaos Orb,Grand Eldritch Ember,0.3,Medium,3.19,No,Yes
Standard,2022-10-14,Chaos Orb,Grand Eldritch Ember,0.3,Medium,3.19,No,Yes
Standard,2022-10-15,Chaos Orb,Grand Eldritch Ember,0.31667,Medium,3.19,No,Yes
Standard,2022-10-16,Chaos Orb,Grand Eldritch Ember,0.314,Low,3.19,No,Yes
Standard,2022-10-17,Chaos Orb,Grand Eldritch Ember,0.314,Low,3.19,No,Yes
Standard,2022-10-18,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-10-19,Chaos Orb,Grand Eldritch Ember,0.33333,Medium,3.19,No,Yes
Standard,2022-10-20,Chaos Orb,Grand Eldritch Ember,0.33333,Medium,3.19,No,Yes
Standard,2022-10-21,Chaos Orb,Grand Eldritch Ember,0.33333,Medium,3.19,No,Yes
Standard,2022-10-22,Chaos Orb,Grand Eldritch Ember,0.33333,Medium,3.19,No,Yes
Standard,2022-10-23,Chaos Orb,Grand Eldritch Ember,0.33333,Medium,3.19,No,Yes
Standard,2022-10-24,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-10-25,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-10-26,Chaos Orb,Grand Eldritch Ember,0.349,Low,3.19,No,Yes
Standard,2022-10-27,Chaos Orb,Grand Eldritch Ember,0.4,Low,3.19,No,Yes
Standard,2022-10-28,Chaos Orb,Grand Eldritch Ember,0.4116,Low,3.19,No,Yes
Standard,2022-10-29,Chaos Orb,Grand Eldritch Ember,0.4116,Low,3.19,No,Yes
Standard,2022-10-30,Chaos Orb,Grand Eldritch Ember,0.4116,Low,3.19,No,Yes
Standard,2022-10-31,Chaos Orb,Grand Eldritch Ember,0.46027,Low,3.19,No,Yes
Standard,2022-11-01,Chaos Orb,Grand Eldritch Ember,0.36579,Low,3.19,No,Yes
Standard,2022-11-02,Chaos Orb,Grand Eldritch Ember,0.37685,Low,3.19,No,Yes
Standard,2022-11-03,Chaos Orb,Grand Eldritch Ember,0.37685,Low,3.19,No,Yes
Standard,2022-11-04,Chaos Orb,Grand Eldritch Ember,0.37685,Low,3.19,No,Yes
Standard,2022-11-05,Chaos Orb,Grand Eldritch Ember,0.39181,Medium,3.19,No,Yes
Standard,2022-11-06,Chaos Orb,Grand Eldritch Ember,0.39181,Medium,3.19,No,Yes
Standard,2022-11-07,Chaos Orb,Grand Eldritch Ember,0.365,Low,3.19,No,Yes
Standard,2022-11-08,Chaos Orb,Grand Eldritch Ember,0.5,Low,3.19,No,Yes
Standard,2022-11-09,Chaos Orb,Grand Eldritch Ember,0.4525,Low,3.19,No,Yes
Standard,2022-11-10,Chaos Orb,Grand Eldritch Ember,0.40444,Low,3.19,No,Yes
Standard,2022-11-11,Chaos Orb,Grand Eldritch Ember,0.40444,Low,3.19,No,Yes
Standard,2022-11-12,Chaos Orb,Grand Eldritch Ember,0.35,Low,3.19,No,Yes
Standard,2022-11-13,Chaos Orb,Grand Eldritch Ember,0.35,Low,3.19,No,Yes
Standard,2022-11-14,Chaos Orb,Grand Eldritch Ember,0.35,Low,3.19,No,Yes
Standard,2022-11-15,Chaos Orb,Grand Eldritch Ember,0.41,Low,3.19,No,Yes
Standard,2022-11-16,Chaos Orb,Grand Eldritch Ember,0.35,Low,3.19,No,Yes
Standard,2022-11-17,Chaos Orb,Grand Eldritch Ember,0.35,Low,3.19,No,Yes
Standard,2022-11-18,Chaos Orb,Grand Eldritch Ember,0.35497,Low,3.19,No,Yes
Standard,2022-11-19,Chaos Orb,Grand Eldritch Ember,0.35497,Low,3.19,No,Yes
Standard,2022-11-20,Chaos Orb,Grand Eldritch Ember,0.34444,Low,3.19,No,Yes
Standard,2022-11-21,Chaos Orb,Grand Eldritch Ember,0.35617,Low,3.19,No,Yes
Standard,2022-11-22,Chaos Orb,Grand Eldritch Ember,0.35617,Low,3.19,No,Yes
Standard,2022-11-23,Chaos Orb,Grand Eldritch Ember,0.35617,Low,3.19,No,Yes
Standard,2022-11-24,Chaos Orb,Grand Eldritch Ember,0.4525,Low,3.19,No,Yes
Standard,2022-11-25,Chaos Orb,Grand Eldritch Ember,0.5,Low,3.19,No,Yes
Standard,2022-11-26,Chaos Orb,Grand Eldritch Ember,0.5,Low,3.19,No,Yes
Standard,2022-11-27,Chaos Orb,Grand Eldritch Ember,0.5,Low,3.19,No,Yes
Standard,2022-11-28,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-11-29,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-11-30,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-12-01,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-12-02,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-12-03,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-12-04,Chaos Orb,Grand Eldritch Ember,0.33333,Low,3.19,No,Yes
Standard,2022-12-05,Chaos Orb,Grand Eldritch Ember,0.3,Low,3.19,No,Yes
Standard,2022-12-06,Chaos Orb,Grand Eldritch Ember,0.3,Low,3.19,No,Yes
Standard,2022-08-19,Chaos Orb,Grand Eldritch Ichor,0.25,Medium,3.19,No,Yes
Standard,2022-08-20,Chaos Orb,Grand Eldritch Ichor,0.25,Medium,3.19,No,Yes
Standard,2022-08-21,Chaos Orb,Grand Eldritch Ichor,0.25,Medium,3.19,No,Yes
Standard,2022-08-22,Chaos Orb,Grand Eldritch Ichor,0.24003,Medium,3.19,No,Yes
Standard,2022-08-23,Chaos Orb,Grand Eldritch Ichor,0.25,Medium,3.19,No,Yes
Standard,2022-08-24,Chaos Orb,Grand Eldritch Ichor,0.25,Medium,3.19,No,Yes
Standard,2022-08-25,Chaos Orb,Grand Eldritch Ichor,0.25,Medium,3.19,No,Yes
Standard,2022-08-26,Chaos Orb,Grand Eldritch Ichor,0.25,Medium,3.19,No,Yes
Standard,2022-08-27,Chaos Orb,Grand Eldritch Ichor,0.2875,Medium,3.19,No,Yes
Standard,2022-08-28,Chaos Orb,Grand Eldritch Ichor,0.29167,Medium,3.19,No,Yes
Standard,2022-08-29,Chaos Orb,Grand Eldritch Ichor,0.25,Medium,3.19,No,Yes
Standard,2022-08-30,Chaos Orb,Grand Eldritch Ichor,0.25,Medium,3.19,No,Yes
Standard,2022-08-31,Chaos Orb,Grand Eldritch Ichor,0.25,Medium,3.19,No,Yes
Standard,2022-09-01,Chaos Orb,Grand Eldritch Ichor,0.25,Medium,3.19,No,Yes
Standard,2022-09-02,Chaos Orb,Grand Eldritch Ichor,0.25,Medium,3.19,No,Yes
Standard,2022-09-03,Chaos Orb,Grand Eldritch Ichor,0.29167,Medium,3.19,No,Yes
Standard,2022-09-04,Chaos Orb,Grand Eldritch Ichor,0.35703,Low,3.19,No,Yes
Standard,2022-09-05,Chaos Orb,Grand Eldritch Ichor,0.28958,Medium,3.19,No,Yes
Standard,2022-09-06,Chaos Orb,Grand Eldritch Ichor,0.29375,Medium,3.19,No,Yes
Standard,2022-09-07,Chaos Orb,Grand Eldritch Ichor,0.2875,Medium,3.19,No,Yes
Standard,2022-09-08,Chaos Orb,Grand Eldritch Ichor,0.29791,Medium,3.19,No,Yes
Standard,2022-09-09,Chaos Orb,Grand Eldritch Ichor,0.29167,Medium,3.19,No,Yes
Standard,2022-09-10,Chaos Orb,Grand Eldritch Ichor,0.33333,Medium,3.19,No,Yes
Standard,2022-09-11,Chaos Orb,Grand Eldritch Ichor,0.33333,Medium,3.19,No,Yes
Standard,2022-09-12,Chaos Orb,Grand Eldritch Ichor,0.33333,Medium,3.19,No,Yes
Standard,2022-09-13,Chaos Orb,Grand Eldritch Ichor,0.33333,Medium,3.19,No,Yes
Standard,2022-09-14,Chaos Orb,Grand Eldritch Ichor,0.33333,Medium,3.19,No,Yes
Standard,2022-09-15,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-09-16,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-09-17,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-09-18,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-09-19,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-09-20,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-09-21,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-09-22,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-09-23,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-09-24,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-09-25,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-09-26,Chaos Orb,Grand Eldritch Ichor,0.33333,Medium,3.19,No,Yes
Standard,2022-09-27,Chaos Orb,Grand Eldritch Ichor,0.33333,Medium,3.19,No,Yes
Standard,2022-09-28,Chaos Orb,Grand Eldritch Ichor,0.33333,Medium,3.19,No,Yes
Standard,2022-09-29,Chaos Orb,Grand Eldritch Ichor,0.33333,Medium,3.19,No,Yes
Standard,2022-09-30,Chaos Orb,Grand Eldritch Ichor,0.33333,Medium,3.19,No,Yes
Standard,2022-10-01,Chaos Orb,Grand Eldritch Ichor,0.33333,Medium,3.19,No,Yes
Standard,2022-10-02,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-10-03,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-10-04,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-10-05,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-10-06,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-10-07,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-10-08,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-10-09,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-10-10,Chaos Orb,Grand Eldritch Ichor,0.33333,Low,3.19,No,Yes
Standard,2022-10-11,Chaos Orb,Grand Eldritch Ichor,0.33148,Medium,3.19,No,Yes
